"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"878",878,"33670800000000_3742",0.17,0,76.39,0,28.81,42.03,1912,25759,92,24.48,14.5,105.4,31.72,25.71,46.1,0,0,0,NA,NA,3.36708e+13,"10454778","33670826032148"
"879",879,"30665200000000_3825",0.17,0,99.18,0,0.82,37.7,1989,71167,66,15.28,112.5,56.43,22.48,55.15,27.95,0,0,0,NA,NA,3.06652e+13,"10344276","30665226028823"
"880",880,"19646400000000_65",0.18,1.44,33.87,0,64.69,41.72,1984,31506,88,16.04,241,64.53,34.92,33.77,40.1,0,0,0,NA,NA,1.96464e+13,"1190462","19646426014591"
"881",881,"19646400000000_66",0.18,5.6,28.45,0,65.95,41.6,1984,65699,88,16.04,28,64.53,34.92,33.77,40.1,0,0,0,NA,NA,1.96464e+13,"4776158","19646426014591"
"882",882,"19646400000000_67",0.18,0,20.97,0,84.63,41.72,1984,44766,88,16.04,13,64.53,34.92,33.77,40.1,0,0,0,NA,NA,1.96464e+13,"7068204","19646426014591"
"883",883,"19651000000000_86",0.18,0,49.44,0,50.56,38.91,1993,138125,60,20.06,23,51.5,34.92,43.81,25.4,0,0,0,NA,NA,1.9651e+13,"10344678","19651020110098"
"884",884,"19753400000000_235",0.18,0,100,0,0,35.79,1959,117100,22,15.58,125.5,22.51,34.92,39.52,4.7,0,0,0,NA,NA,1.97534e+13,"9911830","19753416022032"
"885",885,"19102000000000_272",0.18,0,100,0,0,40.42,1994,47500,100,25.82,241,110.96,34.92,59.96,38.75,0,0,0,NA,NA,1.9102e+13,"1083507","19101990140798"
"886",886,"54722600000000_635",0.18,0,94.52,0,5.48,40.09,2003,50000,71,22.89,142.5,46.89,28.45,70.44,18.8,0,0,0,NA,NA,5.47226e+13,"6727407","54722560139105"
"887",887,"15636900000000_638",0.18,0,85.63,0,14.37,41.01,1954,72277,58,10,336,35.39,27.08,41.89,17.8,0,0,0,NA,NA,1.56369e+13,"6552655","15636851531987"
"888",888,"16638750000000_651",0.18,0,100,0,0,40.36,1952,73047,0,31.07,125.5,108.13,42.51,51.98,22.5,0,0,0,NA,NA,1.663875e+13,"354604","1.663875e+13"
"889",889,"36739570000000_660",0.18,0,50.36,0,49.64,39.91,2015,52465,0,14.87,241,48.91,34.44,23.59,27.3,0,0,0,NA,NA,3.673957e+13,"1388954","3.673957e+13"
"890",890,"19645010000000_694",0.18,0,100,0,0,39.52,1928,46667,84,20.62,161,48.95,34.92,73.84,13.65,0,0,0,NA,NA,1.964501e+13,"6927346","1.964501e+13"
"891",891,"19102000000000_945",0.18,0,100,0,0,39.86,2010,85625,100,19.51,16,87.73,34.92,49.03,24.9,0,0,0,NA,NA,1.9102e+13,"6573130","19101990121772"
"892",892,"19102000000000_946",0.18,0,100,0,0,39.89,2010,85625,100,19.51,199,87.73,34.92,49.03,93.25,0,0,0,NA,NA,1.9102e+13,"6573131","19101990121772"
"893",893,"19102000000000_947",0.18,0,100,0,0,39.86,2010,85625,100,19.51,241,87.73,34.92,49.03,6.8,0,0,0,NA,NA,1.9102e+13,"6573136","19101990121772"
"894",894,"19102000000000_948",0.18,0,100,0,0,39.92,2010,85625,100,19.51,653.5,87.73,34.92,49.03,34.55,0,0,0,NA,NA,1.9102e+13,"6573182","19101990121772"
"895",895,"36677400000000_980",0.18,0,93.65,0,6.35,38.78,2007,157276,49,4.55,142.5,23.28,22.48,52.3,15.05,0,0,0,NA,NA,3.66774e+13,"6985350","36677360139576"
"896",896,"33670800000000_1069",0.18,0,89.61,0,10.39,39.86,1991,29299,92,13.99,241,47.44,31.72,32.73,41.1,0,0,0,NA,NA,3.36708e+13,"951241","33670826109805"
"897",897,"30665100000000_1070",0.18,0,100,0,0,39.11,1965,71731,27,26.56,20747,48.77,22.48,58.95,13.65,0,0,0,NA,NA,3.06651e+13,"6988267","30665143032505"
"898",898,"36750700000000_1289",0.18,0,100,0,0,38.27,2008,53897,86,3.32,20747,46.45,34.44,56.85,74.3,0,0,0,NA,NA,3.67507e+13,"6788999","36750693630456"
"899",899,"19734400000000_1455",0.18,0,100,0,0,39.86,1921,48523,89,15.54,241,131.07,34.92,59.08,23.95,0,0,0,NA,NA,1.97344e+13,"6717012","19734376012298"
"900",900,"54722300000000_1712",0.18,0,100,0,0,41.36,1972,83261,50,15.72,161,71.67,28.45,62.3,30.5,0,0,0,NA,NA,5.47223e+13,"5875712","54722316054498"
"901",901,"19648100000000_2030",0.18,0,100,0,0,39.95,2000,65857,68,3.56,112.5,56.92,34.92,55.51,40.9,0,0,0,NA,NA,1.96481e+13,"5913293","19648081996388"
"902",902,"19648100000000_2031",0.18,0,100,0,19.12,39.95,2000,65857,68,3.56,112.5,56.92,34.92,55.51,40.9,0,0,0,NA,NA,1.96481e+13,"7018474","19648081996388"
"903",903,"19646300000000_2068",0.18,0,96.24,0,3.76,39.24,1959,52569,49,24.25,361.5,91.63,34.92,45.03,32.15,0,0,0,NA,NA,1.96463e+13,"525500","19646341936046"
"904",904,"15636800000000_2115",0.18,0,30.52,0,69.48,43.99,1997,48750,79,14.19,13,125.9,27.08,39.71,46.1,0,0,0,NA,NA,1.56368e+13,"107567","15636771530013"
"905",905,"15636800000000_2145",0.18,0,19.05,0,80.95,45.08,2013,48750,79,13.86,13,125.9,27.08,39.71,41.15,0,0,0,NA,NA,1.56368e+13,"1173758","15636771530013"
"906",906,"15636800000000_2174",0.18,0,15.56,0,84.44,45.14,2011,48750,79,72.25,14.5,125.9,27.08,39.71,5.7,0,0,0,NA,NA,1.56368e+13,"2202756","15636771530013"
"907",907,"11101200000000_2237",0.18,0,100,0,0,37.7,2014,122321,49,6.68,161,52.75,34.92,55.39,18.2,0,0,0,NA,NA,1.11012e+13,"6661853","11101160130807"
"908",908,"56725400000000_2271",0.18,0,100,0,0,35.86,2001,56765,95,15.75,42,41.32,26.69,42.2,32.45,0,0,0,NA,NA,5.67254e+13,"6858885","56725386102487"
"909",909,"19650000000000_2351",0.18,0,100,0,0,42.28,1946,59662,22,82.32,27.5,56.88,34.92,42.99,40.35,0,0,0,NA,NA,1.965e+13,"8563039","19649986022677"
"910",910,"15635500000000_2374",0.18,24.68,9.55,0.16,65.61,38.95,2006,59603,72,14.42,241,57.27,27.08,42.1,38.6,0,0,0,NA,NA,1.56355e+13,"9518473","15635450112524"
"911",911,"36677100000000_2494",0.18,0,96.11,0,3.89,39.47,1980,61439,82,10.01,20747,41.79,34.44,67.55,22.25,0,0,0,NA,NA,3.66771e+13,"6784641","36677103633203"
"912",912,"19642900000000_2682",0.18,8.9,91.1,0,0,39.16,2001,52204,89,48.05,161,66.81,34.92,69.14,23.75,0,0,0,NA,NA,1.96429e+13,"9331391","19642871996479"
"913",913,"19642900000000_2683",0.18,12.5,87.5,0,0,39.16,2001,31292,89,48.05,161,66.81,34.92,69.14,25.9,0,0,0,NA,NA,1.96429e+13,"9360042","19642871996479"
"914",914,"36677100000000_3690",0.18,0,72.97,0,27.03,39.71,2004,80750,82,27.06,27.5,37.96,34.44,49.26,18.1,0,0,0,NA,NA,3.66771e+13,"9724137","36677100102509"
"915",915,"19651300000000_3747",0.18,0,100,0,0,38.2,1954,39524,75,66.42,645,53.32,34.92,54.09,17.2,0,0,0,NA,NA,1.96513e+13,"7053594","19651281939701"
"916",916,"19651300000000_3748",0.18,0,100,0,0,38.2,1880,39524,75,66.42,27.5,53.32,34.92,54.09,17.2,0,0,0,NA,NA,1.96513e+13,"7053600","19651281939701"
"917",917,"15636900000000_3770",0.18,0,82.88,0,17.12,43.14,2021,72277,58,12.62,42,35.39,27.08,41.89,40.9,0,0,0,NA,NA,1.56369e+13,"6793141","15636850141077"
"918",918,"19757100000000_3851",0.18,0,100,0,0,40.2,2003,42500,59,23.93,16,36.6,34.92,42.32,6.95,0,0,0,NA,NA,1.97571e+13,"55956","19757136011126"
"919",919,"19647600000000_39",0.19,0,99.6,0,0.4,40.3,1952,73259,77,14.56,112.5,50.6,34.92,67.89,26.45,0,0,0,NA,NA,1.96476e+13,"10313070","19647586020085"
"920",920,"19646400000000_97",0.19,0,67.89,0,32.11,41.81,1905,58910,88,18.59,42,64.53,34.92,33.77,34.6,0,0,0,NA,NA,1.96464e+13,"631190","19646426014609"
"921",921,"19648400000000_144",0.19,0,98.97,0,1.03,39.11,1965,93750,81,14.71,85.5,39.36,34.92,46.95,20.35,0,0,0,NA,NA,1.96484e+13,"1391079","19648406021091"
"922",922,"19102000000000_147",0.19,0,100,0,0,40.27,2015,44313,100,17.74,53.5,52.82,34.92,49.42,41.4,0,0,0,NA,NA,1.9102e+13,"10476965","19101990109660"
"923",923,"19644400000000_174",0.19,0,100,0,0,39.53,1949,66051,70,13.15,164,74.1,34.92,51.73,24.35,0,0,0,NA,NA,1.96444e+13,"1083228","19644366012439"
"924",924,"19644400000000_175",0.19,0,100,0,0,39.53,1949,50000,70,13.15,83,74.1,34.92,51.73,24.35,0,0,0,NA,NA,1.96444e+13,"1196857","19644366012439"
"925",925,"19644400000000_176",0.19,0,100,0,0,39.46,1949,56136,70,13.15,15,74.1,34.92,51.73,24.35,0,0,0,NA,NA,1.96444e+13,"5769870","19644366012439"
"926",926,"19644400000000_177",0.19,0,100,0,0,39.16,1949,41602,70,13.15,241,74.1,34.92,51.73,24.35,0,0,0,NA,NA,1.96444e+13,"7020045","19644366012439"
"927",927,"19644400000000_178",0.19,0,100,0,0,39.16,1949,51985,70,13.15,15,74.1,34.92,51.73,24.35,0,0,0,NA,NA,1.96444e+13,"7020046","19644366012439"
"928",928,"19648100000000_197",0.19,2.24,97.36,0,0.4,40.28,1867,63500,68,15.15,20747,54.25,34.92,78.21,5,0,0,0,NA,NA,1.96481e+13,"4676726","19648086020515"
"929",929,"19648100000000_198",0.19,1.23,98.77,0,0,40.28,1867,44313,68,15.15,20747,54.25,34.92,78.21,5,0,0,0,NA,NA,1.96481e+13,"9353541","19648086020515"
"930",930,"19648100000000_199",0.19,0,100,0,0,39.83,1867,42471,68,26.74,112.5,54.25,34.92,69.16,10.6,0,0,0,NA,NA,1.96481e+13,"2211320","19648086058408"
"931",931,"19102000000000_275",0.19,0,100,0,0,40.48,1994,67045,100,15.13,645,95.67,34.92,65.3,55.1,0,0,0,NA,NA,1.9102e+13,"9877638","19101990140798"
"932",932,"30664600000000_295",0.19,0,100,0,0,38.6,1956,73583,58,15.17,20747,50.52,22.48,70.65,22.85,0,0,0,NA,NA,3.06646e+13,"7053758","30664566027551"
"933",933,"30664600000000_296",0.19,0,99.52,0,0,38.6,1956,73583,58,15.17,20747,50.52,22.48,70.65,22.85,0,0,0,NA,NA,3.06646e+13,"7053759","30664566027551"
"934",934,"36750700000000_318",0.19,0,100,0,0,38.1,1927,64268,86,15.06,615,70.09,34.44,45.75,43,0,0,0,NA,NA,3.67507e+13,"9350291","36750696037212"
"935",935,"19643900000000_429",0.19,0,70.94,0,29.06,37.28,2001,113152,19,14.77,645,52.86,34.44,50.57,8.9,0,0,0,NA,NA,1.96439e+13,"6788282","19643946012157"
"936",936,"54722600000000_636",0.19,0,100,0,0,39.84,1991,45875,71,22.89,20747,46.89,28.45,70.44,18.8,0,0,0,NA,NA,5.47226e+13,"6727422","54722560139105"
"937",937,"36676940000000_690",0.19,0,98.65,0,1.35,39.27,1950,64226,0,6.16,161,42.99,34.44,50.39,25.45,0,0,0,NA,NA,3.667694e+13,"6781805","3.667694e+13"
"938",938,"36739570000000_693",0.19,0,42.79,0,57.21,40.17,1992,66612,0,19.77,23,48.91,34.44,23.59,27.3,0,0,0,NA,NA,3.673957e+13,"6916276","3.673957e+13"
"939",939,"19645500000000_697",0.19,0,100,0,0,40.42,2010,73214,72,23.62,53.5,35.94,34.92,46.47,13.35,0,0,0,NA,NA,1.96455e+13,"6950422","1.96455e+13"
"940",940,"19648570000000_706",0.19,0,40.06,0,59.94,43.66,1877,33534,0,15.75,578.5,125.16,34.92,35.55,24.9,0,0,0,NA,NA,1.964857e+13,"7026554","1.964857e+13"
"941",941,"19645500000000_713",0.19,0,100,0,2.56,40.42,1993,73214,72,43.74,645,35.94,34.92,46.47,13.35,0,0,0,NA,NA,1.96455e+13,"7040115","1.96455e+13"
"942",942,"36739570000000_727",0.19,0,33.28,0,5.58,40.17,1978,66612,0,49.5,1894.5,48.91,34.44,23.59,27.3,0,0,0,NA,NA,3.673957e+13,"9351313","3.673957e+13"
"943",943,"30665220000000_744",0.19,0,100,0,0,37.48,1931,62471,0,11.61,161,26.48,22.48,38.35,14.75,0,0,0,NA,NA,3.066522e+13,"489267","3.066522e+13"
"944",944,"19753410000000_755",0.19,0,100,0,0,36.47,1983,112260,0,19.87,161,29.39,34.92,43.7,8.45,0,0,0,NA,NA,1.975341e+13,"1482060","1.975341e+13"
"945",945,"19650450000000_799",0.19,1.44,87.56,0,11,42.03,1928,79125,0,21.98,645,39.65,34.92,45.76,15.25,0,0,0,NA,NA,1.965045e+13,"10074212","1.965045e+13"
"946",946,"30666500000000_881",0.19,0,97.69,0,2.31,39.15,1968,111471,40,5.14,20747,27.23,22.48,53.18,84.25,0,0,0,NA,NA,3.06665e+13,"9498826","30666473031945"
"947",947,"30666500000000_883",0.19,0,91.28,0,3.59,39.15,1968,111471,40,5.14,20747,27.23,22.48,53.18,84.25,0,0,0,NA,NA,3.06665e+13,"6995483","30666473031945"
"948",948,"19645200000000_899",0.19,0,98.23,0,1.77,39.09,1997,50439,84,3.97,161,45.69,34.92,56.06,57.45,0,0,0,NA,NA,1.96452e+13,"10295809","19645191996123"
"949",949,"19645500000000_929",0.19,0,100,0,0,40.3,1927,53250,72,10.36,241,35.94,34.92,46.47,16.25,0,0,0,NA,NA,1.96455e+13,"10193984","19645506013593"
"950",950,"19646900000000_944",0.19,0,99.84,0,0.16,37.71,2002,85625,90,26.14,27.5,67.69,34.92,53.23,35.7,0,0,0,NA,NA,1.96469e+13,"6134213","19646911996438"
"951",951,"36677400000000_978",0.19,0,100,0,0,38.91,1961,157276,49,4.55,161,23.28,22.48,52.3,21.05,0,0,0,NA,NA,3.66774e+13,"6985332","36677360139576"
"952",952,"36677400000000_979",0.19,0,100,0,0,38.97,1964,157276,49,4.55,20747,23.28,22.48,52.3,20.85,0,0,0,NA,NA,3.66774e+13,"6985334","36677360139576"
"953",953,"19643000000000_1044",0.19,0,100,0,0,39.23,1944,70625,90,10.43,615,61.64,34.92,48.44,27.5,0,0,0,NA,NA,1.9643e+13,"1167805","19643036011647"
"954",954,"19645500000000_1100",0.19,0,100,0,0,40.46,2003,53636,72,16.38,1894.5,38.68,34.92,45.9,13.55,0,0,0,NA,NA,1.96455e+13,"19437","19645506013601"
"955",955,"19645500000000_1101",0.19,0,92.6,0,1.19,40.44,2005,53250,72,16.38,271.5,38.68,34.92,45.9,13.55,0,0,0,NA,NA,1.96455e+13,"7060570","19645506013601"
"956",956,"33670600000000_1112",0.19,0,100,0,0,43.15,1984,41717,91,12.28,38.5,18.56,31.72,25.35,23.3,0,0,0,NA,NA,3.36706e+13,"9814106","33670586031959"
"957",957,"36678800000000_1216",0.19,0,95,0,5,40.41,2014,42417,88,11.32,53.5,92.63,34.44,56.7,45.5,0,0,0,NA,NA,3.66788e+13,"10377414","36678760128926"
"958",958,"33670800000000_1236",0.19,0,99.92,0,0.08,39.39,2003,61250,92,18.7,98.5,55.99,31.72,35.84,31.15,0,0,0,NA,NA,3.36708e+13,"9497293","33670820101139"
"959",959,"19648700000000_1247",0.19,0,100,0,0,38.08,1955,64712,6,19.91,20747,56.27,34.92,58.7,33.6,0,0,0,NA,NA,1.96487e+13,"398190","19648736021489"
"960",960,"36677100000000_1257",0.19,0,99.44,0,0.56,38.91,1993,115524,82,12.73,42,36.42,34.44,39.97,23.5,0,0,0,NA,NA,3.66771e+13,"6784651","36677106111173"
"961",961,"19646300000000_1321",0.19,0,100,0,0,37.95,1916,43333,49,10,199,99.47,34.92,50.73,35.75,0,0,0,NA,NA,1.96463e+13,"7029019","19646346098768"
"962",962,"19648400000000_1488",0.19,0,98.88,0,1.12,39.72,1962,60595,81,56.12,112.5,54.01,34.92,61.38,20.6,0,0,0,NA,NA,1.96484e+13,"6820101","19648401933647"
"963",963,"19644400000000_1567",0.19,0,100,0,0,35.82,2000,64628,70,14.99,85.5,41.08,34.92,51.39,19.7,0,0,0,NA,NA,1.96444e+13,"8069399","19644446012702"
"964",964,"42767900000000_1575",0.19,0,100,0,0,35.89,1953,41667,62,5.07,161,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"6771861","42767864232690"
"965",965,"42767900000000_1576",0.19,0,100,0,0,35.89,1999,41667,62,5.07,112.5,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"6771864","42767864232690"
"966",966,"42767900000000_1577",0.19,0,77.04,0,1.36,35.89,1969,41667,62,5.07,161,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"6771865","42767864232690"
"967",967,"42767900000000_1578",0.19,2.94,33.28,0,10.39,35.89,2003,41667,62,5.07,161,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"6771866","42767864232690"
"968",968,"42767900000000_1579",0.19,0,100,0,0,35.89,1953,41667,62,5.07,161,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"6771867","42767864232690"
"969",969,"42767900000000_1580",0.19,0,83.56,0,0,35.89,2007,41667,62,5.07,161,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"6771868","42767864232690"
"970",970,"42767900000000_1581",0.19,0,98.33,0,3.35,35.89,2007,41667,62,5.07,112.5,46.07,24.3,44.87,79.95,0,0,0,NA,NA,4.27679e+13,"10168235","42767864232690"
"971",971,"19734400000000_1711",0.19,0,100,0,0,40.51,2007,29628,89,33,645,95.67,34.92,58.61,99.9,0,0,0,NA,NA,1.97344e+13,"7044955","19734370115725"
"972",972,"19647700000000_1721",0.19,0,100,0,0,39.97,2013,72065,39,13.07,112.5,50.14,34.92,68.85,23.3,0,0,0,NA,NA,1.96477e+13,"7781213","19647746020242"
"973",973,"19649800000000_1726",0.19,0,100,0,0,34.05,1999,150930,33,32.84,112.5,23.39,34.92,44.29,7.65,0,0,0,NA,NA,1.96498e+13,"4457756","19649806061659"
"974",974,"19644400000000_1736",0.19,0,100,0,0,35.77,1965,96250,70,23.85,161,34.5,34.92,55.8,14.9,0,0,0,NA,NA,1.96444e+13,"4599202","19644446012660"
"975",975,"36677100000000_1741",0.19,0,98.97,0,1.03,39.77,1994,78785,82,18.16,112.5,58.95,34.44,60.64,26.5,0,0,0,NA,NA,3.66771e+13,"7063539","36677106035810"
"976",976,"19753400000000_1816",0.19,0,100,0,0,36.72,1946,125625,22,23.22,36,28.1,34.92,34.39,9.05,0,0,0,NA,NA,1.97534e+13,"678671","19753416022115"
"977",977,"33670800000000_1926",0.19,0,92.18,0,7.82,40.47,2003,54948,92,19.08,241,105.4,31.72,34.02,40.6,0,0,0,NA,NA,3.36708e+13,"9486464","33670820101121"
"978",978,"33670800000000_1927",0.19,0,94.12,0,5.88,40.53,2003,54948,92,19.08,13,105.4,31.72,34.02,40.6,0,0,0,NA,NA,3.36708e+13,"9540744","33670820101121"
"979",979,"36678800000000_1960",0.19,0,99.2,0,0.8,40.91,2001,64716,88,5.51,36,59.26,34.44,45.86,8.8,0,0,0,NA,NA,3.66788e+13,"9498268","36678763631090"
"980",980,"36678300000000_1998",0.19,0,100,0,0,39.89,2018,32000,85,2.8,20747,57.95,34.44,53.41,20.65,0,0,0,NA,NA,3.66783e+13,"10090123","36678270137174"
"981",981,"36678300000000_1999",0.19,0,100,0,5.37,39.89,2018,73158,85,2.8,20747,57.95,34.44,53.41,31.45,0,0,0,NA,NA,3.66783e+13,"10090124","36678270137174"
"982",982,"19646300000000_2069",0.19,0,100,0,0,39.24,2005,52569,49,24.25,615,91.63,34.92,45.03,32.15,0,0,0,NA,NA,1.96463e+13,"1703681","19646341936046"
"983",983,"19646300000000_2070",0.19,0,100,0,0,39.11,2008,68580,49,24.25,36,96.16,34.92,46.63,32.15,0,0,0,NA,NA,1.96463e+13,"7051258","19646341936046"
"984",984,"36677800000000_2071",0.19,0,78.63,0,21.37,45.48,2011,42358,84,6.96,13,60.97,34.44,26.31,17.1,0,0,0,NA,NA,3.66778e+13,"1475034","36677776035992"
"985",985,"19646300000000_2118",0.19,0,100,0,0,39.14,2004,52569,49,12.03,83,91.63,34.92,45.03,32.45,0,0,0,NA,NA,1.96463e+13,"290133","19646346057756"
"986",986,"19646300000000_2181",0.19,0,46.06,0,16.81,39.14,2004,52569,49,11.45,241,91.63,34.92,45.03,24.9,0,0,0,NA,NA,1.96463e+13,"2473179","19646346057756"
"987",987,"19646300000000_2183",0.19,0,98.88,0,13.1,39.14,1887,52569,49,19.97,16,91.63,34.92,45.03,15.95,0,0,0,NA,NA,1.96463e+13,"2668051","19646346057756"
"988",988,"33672100000000_2203",0.19,0,98.57,0,1.43,41.89,1996,33958,91,11.28,112.5,54.1,31.72,59.35,22.85,0,0,0,NA,NA,3.36721e+13,"4900779","33672073330776"
"989",989,"33671800000000_2226",0.19,0,99.84,0,0.16,42.7,2008,59063,81,13,161,75.75,31.72,41.33,28.75,0,0,0,NA,NA,3.36718e+13,"6548554","33671810117127"
"990",990,"19734400000000_2244",0.19,0,100,0,0,38.73,2008,61450,89,5.5,15,120.42,34.92,64.43,23.35,0,0,0,NA,NA,1.97344e+13,"6724795","19734376023774"
"991",991,"19646300000000_2317",0.19,0,98.25,0,21.05,39.14,1960,52569,49,13.47,361.5,91.63,34.92,45.03,25.2,0,0,0,NA,NA,1.96463e+13,"7051259","19646346057756"
"992",992,"19769900000000_2378",0.19,0,100,0,0,40.23,2016,50199,75,9.5,161,48.65,34.92,59.95,23.75,0,0,0,NA,NA,1.97699e+13,"9679476","19769920133900"
"993",993,"19734400000000_2393",0.19,0,100,0,0,38.67,2013,61450,89,16.2,53.5,120.42,34.92,64.43,15.8,0,0,0,NA,NA,1.97344e+13,"10188889","19734376023774"
"994",994,"54721400000000_2412",0.19,0,100,0,0,39.02,2010,80500,87,86.91,85.5,45.49,28.45,58.98,15.6,0,0,0,NA,NA,5.47214e+13,"10306763","54721400123273"
"995",995,"54721400000000_2415",0.19,0,100,0,7.62,39.02,2010,51169,87,13.31,85.5,45.49,28.45,58.98,35.7,0,0,0,NA,NA,5.47214e+13,"10348535","54721400123273"
"996",996,"30666100000000_2467",0.19,0,97.85,0,2.15,36.61,1958,49263,35,2.5,161,45.73,22.48,52.62,25.5,0,0,0,NA,NA,3.06661e+13,"6424114","30666136029714"
"997",997,"19753400000000_2478",0.19,0,100,0,0,35.48,2007,40516,22,0.75,20747,61.84,34.92,64.38,29.1,0,0,0,NA,NA,1.97534e+13,"6591601","19753411938224"
"998",998,"19647900000000_2508",0.19,0,100,0,0,40.03,1993,37361,61,15.28,112.5,28.74,34.92,53.95,34.35,0,0,0,NA,NA,1.96479e+13,"6888511","19647901935907"
"999",999,"19643000000000_2543",0.19,0,100,0,0,38.58,1991,53906,90,22.2,53.5,60.78,34.92,52.4,30.3,0,0,0,NA,NA,1.9643e+13,"7065940","19643036011662"
"1000",1000,"30103100000000_2644",0.19,0,100,0,0,39.55,1998,97537,83,9.9,161,37.15,22.48,60.42,17,0,0,0,NA,NA,3.01031e+13,"1761927","30103063030632"
"1001",1001,"33670600000000_2734",0.19,0,84.47,0,15.53,43.61,1897,79118,91,27.41,241,19.27,31.72,21.28,13.65,0,0,0,NA,NA,3.36706e+13,"9900674","33670586031991"
"1002",1002,"56725400000000_2877",0.19,0,100,0,0,36.36,2000,97159,95,15.18,278.5,62.54,26.69,40.28,22.3,0,0,0,NA,NA,5.67254e+13,"9235675","56725386055362"
"1003",1003,"33103300000000_2974",0.19,0.56,87.78,0,11.67,40.59,2006,85972,65,280.47,1894.5,37.94,31.72,36.62,35.05,0,0,0,NA,NA,3.31033e+13,"6073059","33103300110833"
"1004",1004,"33103300000000_2986",0.19,0,94.59,0,5.41,43.54,1991,79118,65,221.59,1894.5,19.27,31.72,21.28,50.75,0,0,0,NA,NA,3.31033e+13,"6898086","33103306069207"
"1005",1005,"56725400000000_3038",0.19,0,98.44,0,1.56,36.85,2008,84087,95,21.29,653.5,62.54,26.69,40.54,27.2,0,0,0,NA,NA,5.67254e+13,"6828735","56725386055370"
"1006",1006,"33672500000000_3097",0.19,0,85.93,0,14.07,41.72,2015,42196,83,14.28,241,66.11,31.72,30.25,43.4,0,0,0,NA,NA,3.36725e+13,"6937293","33672496032817"
"1007",1007,"19648100000000_3349",0.19,0,100,0,0,38.97,2003,76719,68,16.99,161,49.52,34.92,62.12,16.65,0,0,0,NA,NA,1.96481e+13,"7024556","19648086020655"
"1008",1008,"30666200000000_3379",0.19,0,100,0,0,40.14,1998,95833,10,17.32,142.5,37.78,22.48,52.63,22.5,0,0,0,NA,NA,3.06662e+13,"2451250","30666216029961"
"1009",1009,"19643000000000_3434",0.19,0,100,0,0,38.45,1969,50000,90,12.5,929,60.78,34.92,52.4,21.65,0,0,0,NA,NA,1.9643e+13,"647514","19643036011712"
"1010",1010,"19651000000000_3575",0.19,0,67.58,0,32.42,43.09,1995,78438,60,24.36,241,55.82,34.92,27.84,30.35,0,0,0,NA,NA,1.9651e+13,"10038521","19651026023592"
"1011",1011,"30666100000000_3605",0.19,0.08,88.07,0,11.85,36.83,1999,169722,35,21.6,20747,32.83,22.48,60.31,14.45,0,0,0,NA,NA,3.06661e+13,"365592","30666136029722"
"1012",1012,"30667500000000_3667",0.19,0,97.06,0,2.94,37.26,1999,27222,55,15.9,336,39.89,22.48,40.49,8.95,0,0,0,NA,NA,3.06675e+13,"9748562","30667466030928"
"1013",1013,"19645500000000_3761",0.19,0,98.9,0,1.1,39.83,1980,83929,72,12.52,112.5,31.35,34.92,51.38,17.8,0,0,0,NA,NA,1.96455e+13,"7060604","19645506013544"
"1014",1014,"19645500000000_3762",0.19,0,100,0,0,39.83,1997,83929,72,12.52,161,31.35,34.92,51.38,17.8,0,0,0,NA,NA,1.96455e+13,"7060605","19645506013544"
"1015",1015,"19646900000000_3772",0.19,0,98.97,0,1.03,38.96,1959,69028,90,22.08,241,67.69,34.92,49.9,18.35,0,0,0,NA,NA,1.96469e+13,"6618014","19646916014831"
"1016",1016,"19646900000000_3773",0.19,0,36.47,0,43.09,38.96,1995,69028,90,22.08,1894.5,67.69,34.92,49.9,18.35,0,0,0,NA,NA,1.96469e+13,"9323617","19646916014831"
"1017",1017,"19646900000000_3775",0.19,0,100,0,0,37.89,1995,59527,90,21.47,1894.5,65.36,34.92,44.2,17.85,0,0,0,NA,NA,1.96469e+13,"9345061","19646916014930"
"1018",1018,"19757100000000_3852",0.19,0,100,0,0,40.11,1991,53994,59,23.93,929,24.19,34.92,41.24,6.95,0,0,0,NA,NA,1.97571e+13,"8860326","19757136011126"
"1019",1019,"36677800000000_3861",0.19,0,53.51,0,46.49,42.04,2004,47813,84,40.58,13,54.19,34.44,22.08,39.8,0,0,0,NA,NA,3.66778e+13,"6563408","36677773638616"
"1020",1020,"33671200000000_111",0.2,0,98.72,0,1.28,39.72,1965,80086,49,42.79,36,70.5,31.72,33.94,28.9,0,0,0,NA,NA,3.36712e+13,"4894275","33671246032288"
"1021",1021,"36678800000000_186",0.2,0,98.17,0,1.83,41.03,1954,46440,88,13.83,578.5,123.59,34.44,45.7,45.7,0,0,0,NA,NA,3.66788e+13,"7662813","36678766036776"
